CustomerID,Recency,Frequency,Monetary,Cluster,PCA1,PCA2,DBSCAN_Cluster
12906,11,63,1749,0,554.3171907147971,-31.00670990821414,-1
12908,175,2,1200,1,3.8321256812882893,-98.0509432424246,-1
12909,39,91,1280,0,85.88426692588337,3.109097155551339,-1
12910,22,75,1692,0,497.5349220196556,-19.10758539982502,-1
12912,2,24,670,0,-525.2124233080011,-47.66275948246734,-1
12913,4,50,1419,0,224.14475509177032,-36.722338145144164,-1
12915,148,22,93,1,-1102.4986201951635,-53.60870125773494,-1
12916,138,107,1119,0,-75.01609467046296,11.814995231599326,-1
12917,127,2,120,0,-1075.8418512821358,-71.82663518088265,-1
12919,7,50,673,0,-521.7188161515975,-22.39293668704385,-1
12920,16,28,129,0,-1066.0645989975396,-34.5316023214931,-1
12921,8,720,9526,0,8342.623398915217,469.9134734160296,-1
12922,160,28,370,1,-825.4645995343618,-54.33631050719074,-1
12923,63,29,69,0,-1126.1489482606025,-37.279536141654596,-1
12924,87,30,481,0,-714.2678080128895,-46.884829984074315,-1
12925,4,45,541,0,-653.7834035069333,-24.459389374872096,-1
12928,34,84,1472,0,277.72317915509825,-7.0965052453211115,-1
12929,311,8,37,1,-1159.1607313651107,-83.49281980509305,-1
12930,77,25,252,0,-943.2965119454796,-46.31447595942157,-1
12931,21,82,28004,2,26804.601994842862,-528.5283813020133,-1
12933,23,106,499,0,-694.6337201481442,35.02914264275019,-1
12935,1,129,1853,0,659.6073288487114,33.623254026255935,-1
12936,16,62,559,0,-635.4851875082414,-9.16558129496773,-1
12937,14,120,1007,0,-186.43683242811449,39.91996543623263,-1
12938,25,9,140,0,-1055.4589223407306,-54.581582963744054,-1
12939,63,47,4876,0,3680.2751114294024,-113.73987534832384,-1
12940,54,99,411,0,-782.8292235810004,26.55122631437142,-1
12942,130,75,203,0,-991.443227766219,-1.1851233199550606,-1
12944,35,30,289,0,-906.1031295824305,-37.6726004789083,-1
12945,287,23,165,1,-1030.8342901279607,-68.57834414452711,-1
12947,143,97,1165,0,-29.232030104655905,0.44552248182511534,-1
12948,15,116,1080,0,-113.53127577129203,34.40509846389138,-1
12949,30,215,2381,0,1189.1095727572063,105.73408939982488,-1
12950,1,23,1380,0,184.6336974152673,-62.4891807435952,-1
12951,8,63,503,0,-691.4352725209192,-6.234582099937313,-1
12952,5,79,653,0,-541.145151503652,7.044062339729294,-1
12953,9,17,84,0,-1111.253010881143,-43.852951614004766,-1
12955,0,180,3664,0,2471.254150367001,48.88922394529334,-1
12956,305,19,34,1,-1161.9311498738928,-71.86841313628987,-1
12957,9,238,2549,0,1357.5767725452308,127.50384803928583,-1
12962,6,16,129,0,-1066.2737985238366,-45.41653868122609,-1
12963,7,95,881,0,-312.8823412141047,18.26821824371318,-1
12965,88,109,283,0,-910.6932346163753,35.44774461308296,-1
12966,9,10,75,0,-1120.3876310762666,-50.636472939455885,-1
12967,357,19,438,1,-758.1366921047706,-85.24205037462454,-1
12968,111,5,73,0,-1122.7350710201738,-66.24622798219482,-1
12970,6,151,310,0,-882.6789837887852,85.26269793082665,-1
12971,3,305,9289,0,8097.597455160675,62.44948668920705,-1
12974,197,8,24,1,-1171.878334288473,-71.30401521103656,-1
12976,211,22,561,1,-634.7435057207747,-69.39010255717086,-1
12977,155,9,12,1,-1183.753424121338,-65.67755341643957,-1
12980,157,20,886,1,-309.71252918444804,-72.10547414477334,-1
12981,29,20,242,0,-953.2741318623987,-46.065059996534586,-1
12982,242,28,288,1,-907.6501190296741,-61.310544160362696,-1
12984,18,4,26,0,-1169.5171585174458,-56.58263907654859,-1
12985,0,76,1533,0,338.6390632588939,-12.68923742001352,-1
12987,73,28,219,0,-976.2218924761178,-42.265049645500504,-1
12988,291,92,136,1,-1058.4944505067429,0.17971786970166903,-1
12989,2,64,2943,0,1748.1286186693144,-52.50763200179362,-1
12990,30,13,200,0,-995.4048463695741,-52.305495935575095,-1
12991,22,31,405,0,-790.0740923112785,-37.594433188252545,-1
12993,22,27,240,0,-955.1202050692274,-38.33285018998222,-1
12994,3,61,459,0,-735.4534739870267,-6.836113390186178,-1
12995,84,3,108,0,-1087.7144859283555,-66.09549247460869,-1
12997,21,59,664,0,-530.5761404360886,-14.732996807302285,-1
12999,195,28,342,1,-853.5451339612289,-57.450522526597936,-1
13000,106,31,379,0,-816.2753163913126,-45.87726844335128,-1
13001,3,339,5505,0,4314.989131060184,170.53330105333947,-1
13002,317,7,73,1,-1123.2018809036313,-85.82187154156496,-1
13003,105,6,103,0,-1092.70664323084,-65.21270884189806,-1
13004,11,404,4822,0,3633.3672937731217,247.732941199883,-1
13005,173,26,172,1,-1023.497310278647,-53.79918881654955,-1
13006,55,4,55,0,-1140.6135902828103,-61.025081979642785,-1
13008,322,14,175,1,-1021.0974627428609,-81.38727797819999,-1
13011,371,3,13,1,-1183.400812886856,-94.27413235867459,-1
13012,8,89,824,0,-369.99068513191753,13.316533654118004,-1
13013,0,219,2224,0,1032.2914078302422,115.93356247865728,-1
13014,10,110,907,0,-286.6025291312685,32.35849602854458,-1
13015,52,176,1617,0,424.4431305091048,79.64970780911364,-1
13016,72,47,527,0,-667.9086990804924,-29.314257178178437,-1
13017,6,1,48,0,-1147.5503747089526,-58.74124870427576,-1
13018,15,458,5435,0,4247.291196229494,288.9743224784162,-1
13021,3,131,1352,0,158.73794668243477,45.23678661086073,-1
13023,63,40,286,0,-908.976503719879,-30.601656930163674,-1
13026,0,40,1620,0,424.92103950217256,-50.19222136266129,-1
13027,113,26,17280,0,16081.35236932778,-383.33608646993804,-1
13028,22,45,798,0,-396.8771345868663,-31.388371197436367,-1
13029,30,10,134,0,-1061.4505624685744,-53.9928997085256,-1
13030,10,99,394,0,-799.7179185544261,31.49088421808159,-1
13032,51,71,375,0,-819.3603388015592,-0.2688162524021749,-1
13033,356,11,83,1,-1113.2216435896341,-86.12347142240118,-1
13034,54,37,369,0,-826.0288434516308,-34.271695480295726,-1
13035,73,27,644,0,-551.3232921134601,-51.601806516639925,-1
13037,137,48,431,0,-764.030302567249,-33.23979326515696,-1
13038,79,28,360,0,-835.2638018783432,-45.660863843754626,-1
13040,8,43,355,0,-839.7963306167181,-23.21569086026102,-1
13043,272,13,254,1,-942.0094102415982,-78.69825777645197,-1
13044,290,33,429,1,-766.6977498573533,-64.13139603383975,-1
13045,98,18,221,0,-974.4784504770905,-54.86445223136382,-1
13046,30,35,264,0,-930.9886383911698,-31.68690326130834,-1
13047,31,172,1391,0,198.4603346510146,82.30697613997413,-1
13048,13,136,1238,0,44.832765160041845,51.39927622996673,-1
13049,63,14,268,0,-927.4794955028754,-56.100445057568514,-1
13050,14,403,3748,0,2559.547466485409,267.5064349522967,-1
13052,211,18,222,1,-973.7560793217762,-66.71302453262061,-1
13055,77,76,894,0,-300.42681645020537,-8.206556574352831,-1
13058,24,8,52,0,-1143.4589841045654,-53.74383738020878,-1
13059,249,8,35,1,-1161.0081242855558,-76.96334471760103,-1
13060,253,15,123,1,-1072.8985523852823,-72.14926029791589,-1
13061,71,10,107,0,-1088.5460207690883,-57.75482647975479,-1
13062,190,11,343,1,-852.8641985881729,-73.85005334168538,-1
13064,12,69,516,0,-678.3307233702078,-0.9426136712768383,-1
13065,372,14,74,1,-1122.2007539437905,-84.63876610426483,-1
13066,23,48,322,0,-872.7294011281575,-19.16657762211844,-1
13067,81,15,32,0,-1163.458719688728,-52.35787884929776,-1
13068,9,2,200,0,-995.5675595600444,-61.04463014381964,-1
13069,0,425,5885,0,4696.598468500109,248.89905930108517,-1
13070,191,9,110,1,-1085.8607007105709,-71.36973584931263,-1
13072,266,7,69,1,-1127.0758953696227,-80.40462791899904,-1
13075,129,22,485,0,-710.5275311289239,-59.31444238588265,-1
13077,0,112,863,0,-330.5305375332334,36.257617788848066,-1
13078,2,358,5630,0,4440.337598396737,187.07625208278355,-1
13079,3,6,62,0,-1133.4483112882294,-53.73045529867867,-1
13080,178,6,120,1,-1075.889148670126,-73.1881131842401,-1
13081,11,1028,19160,0,17980.758662562093,586.7390640998478,-1
13082,125,73,4324,0,3128.7357512924646,-83.54261314155974,-1
13083,3,18,187,0,-1008.2386541174253,-44.25237004220475,-1
13085,157,22,216,1,-979.5444255893644,-56.96523111933582,-1
13089,2,1818,31070,2,29903.873695130962,1139.4030237436955,-1
13090,8,155,2263,0,1070.0175748451713,50.694597321912084,-1
13091,27,21,466,0,-729.2929190521047,-49.25834516443018,-1
13092,70,25,279,0,-916.2845299909031,-46.111700185209045,-1
13093,275,159,3961,1,2767.1126612309117,-6.608478032538557,-1
13094,20,24,1716,0,520.5417628831487,-70.07924461385267,-1
13095,70,6,144,0,-1051.6286146030552,-62.35367748537385,-1
13097,32,423,2363,0,1175.1598227595275,312.6949762408669,-1
13098,0,572,15968,0,14780.518386742313,197.1408933998481,-1
13099,98,1,288,0,-907.8225127864476,-73.08292020101122,-1
13101,233,8,113,1,-1082.983876093726,-76.81953410806756,-1
13102,0,304,4204,0,3013.5654943866057,161.58411505196298,-1
13103,39,8,82,0,-1113.5015945175105,-55.902929508170075,-1
13104,2,20,504,0,-691.2583433121745,-48.38154720243678,-1
13106,132,1,18,0,-1177.853945612984,-71.34216512276592,-1
13107,43,58,1293,0,98.22912405015995,-30.37710721442165,-1
13108,372,10,298,1,-898.3218479204323,-93.01297371072377,-1
13109,59,47,520,0,-674.8754323776756,-27.816000354056342,-1
13110,30,145,388,0,-804.8698187591388,75.2533993350304,-1
13113,0,201,3050,0,1857.7815661225056,81.82215752995381,-1
13115,11,120,1567,0,373.4625910175075,29.241610385534997,-1
13116,137,30,291,0,-904.3539441277942,-48.389312033478745,-1
13117,21,76,945,0,-249.29915644062646,-3.3455188902147484,-1
13118,19,79,410,0,-784.132684949224,10.348445043987596,-1
13120,238,1,12,1,-1184.1130388747242,-82.32056606996237,-1
13121,268,50,252,1,-943.2784705264896,-41.45072701367397,-1
13122,93,55,585,0,-609.8156034571917,-24.696557681152854,-1
13124,89,235,2147,0,955.3994067832011,124.0374100036156,-1
13126,4,140,2143,0,949.7583368038834,38.5541529342192,-1
13127,77,15,127,0,-1068.4672105508255,-53.80393696981172,-1
13130,93,2,32,0,-1163.741412603949,-66.54010738896578,-1
13131,22,44,447,0,-747.8289572943737,-25.492805422637694,-1
13132,261,3,20,1,-1176.1320916323104,-82.89663704653054,-1
13133,273,7,32,1,-1164.0859497864435,-80.41111087560928,-1
13134,85,98,1059,0,-135.04971809629455,9.59203134871504,-1
13135,196,1,4300,1,3103.1635507747724,-162.09432796739407,-1
13136,55,127,1328,0,134.53698593658032,36.28723347373676,-1
13137,10,704,2226,0,1043.7139225798503,597.0888744736808,-1
13138,21,63,473,0,-721.4614073340402,-7.006555498930915,-1
13139,15,170,2425,0,1232.2613516679505,61.69656914064444,-1
13140,107,46,186,0,-1008.9483808583382,-27.278816129675693,-1
13141,84,135,1548,0,354.57921395507833,36.88754203218949,-1
13142,18,23,258,0,-937.191771021523,-42.24470210712604,-1
13144,332,3,21,1,-1175.306602637897,-90.34861105735497,-1
13145,39,6,145,0,-1050.5526965708289,-59.128198505148305,-1
13146,25,17,154,0,-1041.3057866317558,-46.9018959240522,-1
13147,9,4,144,0,-1051.5178067831548,-57.95676611916302,-1
13148,28,319,1975,0,785.2185865672,217.3214004141879,-1
13149,13,86,1280,0,85.85070536501348,0.8592402439428923,-1
13151,295,74,363,1,-831.8986534494995,-22.592470951332167,-1
13153,5,15,418,0,-777.3465284610575,-51.97903232129734,-1
13155,32,85,497,0,-697.064496257711,13.245718417298448,-1
13157,48,87,1439,0,244.75360526484587,-4.931335341585324,-1
13158,94,79,784,0,-410.3889138596752,-4.843974710110274,-1
13159,8,121,1059,0,-134.41264522184315,40.521640377804346,-1
13160,21,4,56,0,-1139.5303066906483,-57.48556026438635,-1
13161,312,8,29,1,-1167.1616445215514,-83.44046646268816,-1
13162,121,79,1713,0,518.3657278434082,-25.905962080641416,-1
13165,45,42,1376,0,180.8965465898325,-48.124693392544756,-1
13166,282,41,216,1,-979.4812175481644,-51.15841474116011,-1
13167,18,65,785,0,-409.4752223866212,-10.828224427007868,-1
13168,35,131,682,0,-511.211474260587,55.03861621655176,-1
13169,63,13,272,0,-923.4997458007067,-57.17327430765132,-1
13170,26,32,147,0,-1048.0147033010358,-31.9544900177793,-1
13171,21,46,229,0,-965.7455232191982,-19.120316841146945,-1
13173,3,43,277,0,-917.7690198889984,-21.16120232457832,-1
13174,15,314,1395,0,205.26490476976733,225.0956750717121,-1
13176,45,72,453,0,-741.3411631934525,-0.1775026365964365,-1
13177,64,17,91,0,-1104.389395423059,-49.747806728559205,-1
13178,25,265,3570,0,2378.866628587746,132.633884097391,-1
13182,44,11,201,0,-994.4783703018409,-55.77928222689654,-1
13183,7,94,2208,0,1013.8423952429978,-8.774150775153231,-1
13184,14,181,1692,0,499.61936748210155,87.12694693603035,-1
13185,267,1,12,1,-1184.1842392874355,-85.35631250859423,-1
13186,39,79,820,0,-374.2608177301081,0.2068212887543055,-1
13187,336,37,95,1,-1100.66839155108,-58.41328937089575,-1
13188,10,2,25,0,-1170.5362828359666,-57.71418674745644,-1
13189,18,29,842,0,-353.18746353007555,-47.74232991684876,-1
13192,94,63,595,0,-599.6641519197599,-17.043034426097037,-1
13193,60,29,50,0,-1145.137920378931,-36.592537053179356,-1
13194,135,3,26,0,-1169.823894637666,-69.82461786579486,-1
13196,10,110,1224,0,30.336367921878946,26.136013710551836,-1
13198,9,226,2648,0,1456.3239385287013,113.6288036685205,-1
13199,3,119,6176,0,4981.574351076382,-61.38661407698892,-1
13200,18,46,516,0,-678.7934779928482,-24.439877971301925,-1
13203,9,57,800,0,-394.6118512752804,-18.13503243265373,-1
13207,14,8,130,0,-1065.4494670326067,-54.228112240737076,-1
13208,58,149,804,0,-388.9408324249217,68.13380108798756,-1
13209,29,321,4253,0,3062.8159968452865,174.48983989879193,-1
13210,93,22,316,0,-879.4065690216262,-52.22858094803328,-1
13211,9,56,874,0,-320.6455943374009,-20.581911405952596,-1
13212,19,142,310,0,-882.8862147597349,74.9530369716492,-1
13213,56,90,1360,0,165.80762916814047,-1.235133006817236,-1
13216,267,5,297,1,-899.1612569825538,-86.9734093180921,-1
13217,121,4,262,0,-933.8155326329359,-71.9972834746897,-1
13218,126,5,88,0,-1107.7747901264854,-68.11088088375269,-1
13220,77,21,196,0,-999.3636348649645,-49.19248467301626,-1
13221,239,66,244,1,-950.8940595599081,-22.348952352290134,-1
13223,199,5,88,1,-1107.9540187515868,-75.75258743617081,-1
13224,59,108,1518,0,324.1204356007902,13.247015954789532,-1
13225,2,32,3416,0,2220.414109086143,-93.61027021172244,-1
13226,272,16,80,1,-1115.9174332364635,-72.29982638104639,-1
13227,201,9,99,1,-1096.883132285492,-72.20062286671973,-1
13228,80,2,200,0,-995.7418778118553,-68.47697487288384,-1
13229,225,10,63,1,-1132.915638346328,-73.01199848055663,-1
13230,3,611,1665,0,481.02767046065014,516.3626404800132,-1
13232,12,207,778,0,-413.6930838427894,131.129587487323,-1
13233,73,43,1004,0,-191.0810149489962,-42.7593539816524,-1
13235,211,58,441,1,-754.01912108946,-31.239352316435514,-1
13236,24,36,416,0,-778.9837265624545,-33.04815649575958,-1
13238,16,31,298,0,-897.0387365374222,-34.86601456984623,-1
13239,261,22,363,1,-832.828099805475,-70.73755035249346,-1
13240,95,67,298,0,-896.5314421041473,-7.3405701628183095,-1
13242,111,13,130,0,-1065.5902237235478,-59.41060005819284,-1
13243,202,58,233,1,-961.9569316243366,-26.214333505215137,-1
13244,92,27,38,0,-1157.2531318717297,-41.69539909180311,-1
13245,50,16,125,0,-1070.381055721124,-49.94398166797144,-1
13246,17,141,1602,0,408.85017845280254,48.807054637744756,-1
13247,17,25,328,0,-867.1638500337087,-41.525446672581374,-1
13248,124,26,305,0,-890.4026423851806,-51.280518618489005,-1
13249,91,23,546,0,-649.4265127339855,-55.53964180649026,-1
13253,156,36,1572,1,376.4693654358284,-69.55748655194367,-1
13255,8,13,177,0,-1018.3463989265413,-49.551042398196685,-1
13256,13,1,12540,0,11342.024558820232,-304.6830028348013,-1
13258,11,38,287,0,-907.8879853335611,-27.166503050805716,-1
13259,61,87,132,0,-1062.0263829768849,19.363284067234133,-1
13260,60,8,142,0,-1053.5647186635938,-59.27898555900002,-1
13261,268,9,210,1,-986.0690254598089,-81.39309422446156,-1
13262,262,11,125,1,-1070.998951703557,-77.10789555869653,-1
13263,0,1677,4780,0,3616.199523398931,1515.4681936945772,-1
13265,52,91,1752,0,557.7613697174309,-7.51677568707747,-1
13266,10,187,4428,0,3235.2186895951236,39.80582842500161,-1
13267,2,211,1969,0,777.179815407887,112.77517051982682,-1
13268,17,440,3658,0,2470.2781822262505,305.74857612823615,-1
13269,0,316,3514,0,2323.9322458844917,187.06006494302395,-1
13270,365,1,200,1,-996.4610852884728,-99.30534682385951,-1
13271,36,96,253,0,-940.8130129730351,28.553972873547323,-1
13272,30,15,96,0,-1099.3458414114575,-48.275426386427455,-1
13273,112,16,153,0,-1042.5386743988438,-56.98381808122943,-1
13276,63,30,161,0,-1034.147202325225,-38.09111794055382,-1
13277,15,8,176,0,-1019.4607888929278,-55.235740113384594,-1
13278,40,46,537,0,-657.85153992833,-27.15507294515988,-1
13279,77,9,73,0,-1122.5736775433197,-58.70982849301063,-1
13280,121,85,522,0,-672.2878267135249,3.43838523404321,-1
13282,17,37,307,0,-887.9260508116729,-29.181486279113948,-1
13283,59,7,90,0,-1105.5717195633486,-59.14789411883301,-1
13284,330,13,91,1,-1105.1203922016048,-81.57017772679828,-1
13285,22,187,2051,0,858.6474030798884,85.20846022894358,-1
13291,155,42,233,1,-962.1532063756766,-37.20332462506812,-1
13292,38,31,347,0,-848.1021955786196,-38.13082943299061,-1
13294,189,54,453,1,-742.0453371594883,-33.149172132832675,-1
13295,359,10,82,1,-1114.2482956785234,-87.41219699871372,-1
13296,136,5,78,0,-1117.797414455182,-68.96139718292,-1
13297,7,59,963,0,-231.599401201948,-19.136619290133446,-1
13298,0,2,96,0,-1099.5254164875792,-58.06105663566313,-1
13299,267,5,30,1,-1166.1097917244792,-81.73239108811083,-1
13300,168,20,203,1,-992.6078854088378,-59.85016473098317,-1
13301,103,81,345,0,-849.287433066553,4.819776023621586,-1
13302,154,1,5,1,-1190.9054539200965,-73.38996451677608,-1
13304,350,21,238,1,-958.0419964776838,-78.59480339475616,-1
13305,3,81,1232,0,37.78711299904717,-2.123305730005896,-1
13307,119,1,4,0,-1191.819329633738,-69.70650332632222,-1
13308,22,54,843,0,-351.7104949622046,-23.32287976926974,-1
13309,6,107,1544,0,350.22606961209317,17.290430824860593,-1
13310,27,72,587,0,-607.3227988397635,-0.923569982281883,-1
13311,3,26,305,0,-890.1055648011086,-38.61412830557676,-1
13313,21,78,851,0,-343.2420790202656,0.4882578413306007,-1
13314,1,62,560,0,-634.4485524623386,-7.614996901573548,-1
13316,36,87,6948,0,5752.7211869550265,-111.81287761856606,-1
13317,65,124,1035,0,-158.48952692182002,38.008867543588735,-1
13318,0,20,304,0,-891.214882183772,-44.24632902703696,-1
13319,4,476,4724,0,3536.805878306138,321.97985005313984,-1
13320,77,106,1096,0,-97.88137423099556,17.657692201337312,-1
13321,71,11,372,0,-823.5776212368828,-61.96227402317372,-1
13322,16,25,117,0,-1078.1207238004204,-37.278987309495996,-1
13323,2,21,175,0,-1020.1754480372861,-40.92920138027939,-1
13324,35,75,5205,0,4009.8258605797246,-89.42610407531171,-1
13325,81,12,240,0,-955.5572503222319,-59.42370582455115,-1
13327,38,108,1600,0,406.1561887107439,13.835713995666879,-1
13328,315,17,680,1,-516.119179244815,-87.5843625162515,-1
13329,31,17,463,0,-732.3800786682752,-53.595429458024874,-1
13330,92,53,751,0,-443.88410396274776,-29.838961787757754,-1
13332,13,21,179,0,-1016.2032261054858,-42.15920853576687,-1
13334,81,268,1774,0,583.1337617647071,165.00887945397903,-1
13336,76,51,559,0,-635.8467708169748,-26.383869349046087,-1
13338,157,19,256,1,-939.6105735885741,-60.733338758870644,-1
13339,200,54,326,1,-869.0478644830896,-31.807743377730095,-1
13340,44,134,5770,0,4575.844135697743,-42.79436121546287,-1
13341,260,42,301,1,-894.424108230163,-49.529611510844596,-1
13343,177,19,135,1,-1060.6363541146357,-60.45181389942209,-1
13344,67,119,971,0,-222.57949746712018,34.084219137680094,-1
13345,287,20,141,1,-1054.8881018855345,-71.09017775140725,-1
13347,69,8,205,0,-990.598958831261,-61.45775851498713,-1
13348,63,14,136,0,-1059.4540520045014,-53.50937986521822,-1
